Excitation,Emission,Intensity
310,1037.439911149766,6.4206961512729315
310,1041.913345508996,6.354167400260573
310,1046.375594103326,6.287642170498962
310,1050.826522612256,6.222925102996585
310,1055.265996715286,6.158877073136378
310,1059.693882091916,6.095568505933307
310,1064.110044421646,6.033599774639953
310,1068.514349383976,5.971227860135921
310,1072.906662658406,5.910142962780379
320,401.422850361206,41.89591358850663
320,406.193740338236,41.26612028592556
320,410.971174856366,40.477409415824496
320,415.755019595096,39.78290784886793
320,420.545140233926,39.12856790732069
320,425.341402452356,38.50543505052995
320,430.143671929886,37.86677347793936
320,434.951814346016,37.22171731398993
320,439.76569538024603,36.59438184443114
320,444.585180712076,35.94731328567908
320,449.410136021006,35.35107750272896
320,454.240426986536,34.81424169865136
320,459.075919288166,34.29207190394028
320,463.91647860539604,33.74288179161238
320,468.76197061772604,33.188614035705484
320,473.61226100465603,32.66411141237367
320,478.467215445686,32.15098595020952
320,483.326699620316,31.678893623014897
320,488.190579208046,31.266088594668823
320,493.058719888376,30.82354132187753
320,497.93098734080604,30.34985210746857
320,502.807247244836,29.856732631430685
320,507.687365279966,29.46513433571604
320,512.571207125696,29.028949963026868
320,517.458638461526,28.632383182506427
320,522.349524966956,28.262412408887638
320,527.243732321486,27.904936793549066
320,532.1411262046161,27.543596605514274
320,537.041572295846,27.1903007148139
320,541.944936274676,26.803413852600446
320,546.851083820606,26.424053663861407
320,551.759880613136,26.107146378393605
320,556.6711923317661,25.78158033733582
320,561.584884655996,25.43971266593894
320,566.5008232653261,25.082231768724252
320,571.418873839256,24.769505968520015
320,576.3389020572861,24.46897602028241
320,581.260773598916,24.190876439311243
320,586.184354143646,23.927215747033348
320,591.109509370976,23.612107820697915
320,596.036104960406,23.300871509560196
320,600.964006591436,22.845205817106237
320,605.893079943566,22.388195006866443
320,610.823190696296,21.921569421458507
320,615.754204529126,21.500556357618223
320,620.685987121556,21.127351315187152
320,625.618404153086,20.755148068593964
320,630.551321303216,20.388161554984336
320,635.4846042514461,20.03093946969964
320,640.418118677276,19.671583506461495
320,645.3517302602061,19.299864431846196
320,650.285304679736,18.934226557273142
320,655.218707615366,18.58586041762034
320,660.151804746596,18.256634036409732
320,665.084461752926,17.936198457692175
320,670.016544313856,17.631985281171872
320,674.947918108886,17.34598577414698
320,679.878448817516,17.063609634142047
320,684.808002119246,16.77667699566886
320,689.736443693576,16.49670410929962
320,694.663639220006,16.24486249515828
320,699.5894543780361,16.011968731293354
320,704.513754847166,15.77919468995387
320,709.4364063068961,15.533293425824855
320,714.357274436726,15.278293249762315
320,719.276224916156,15.023692735659706
320,724.1931234246861,14.7844677629494
320,729.107835641816,14.564808620021832
320,734.020227247046,14.354137469629212
320,738.930163919876,14.140402831085604
320,743.837511339806,13.92770344026198
320,748.742135186336,13.724921652170853
320,753.643901138966,13.527560829606674
320,758.5426748771961,13.333772315926618
320,763.438322080526,13.142040212683545
320,768.330708428456,12.960130638402761
320,773.219699600486,12.792311348991163
320,778.1051612761161,12.64223036022395
320,782.986959134846,12.494260361280327
320,787.864958856176,12.337585830486988
320,792.739026119606,12.167565759357725
320,797.609026604636,11.991281383147294
320,802.474825990766,11.817150251769428
320,807.336289957496,11.65397021021867
320,812.193284184326,11.50343321947956
320,817.045674350756,11.358338321771894
320,821.893326136286,11.210843691679285
320,826.736105220416,11.058215077995705
320,831.573877282646,10.900642628261558
320,836.406508002476,10.749086235430827
320,841.233863059406,10.61019402091623
320,846.055808132936,10.48571076446354
320,850.8722089025661,10.371639846473467
320,855.682931047796,10.262606077678791
320,860.487840248126,10.152600443677594
320,865.286802183056,10.03615092080707
320,870.079682532086,9.912655375189267
320,874.8663469747161,9.78240078876017
320,879.646661190446,9.648131976478046
320,884.420490858776,9.51429979928871
320,889.187701659206,9.381777527377723
320,893.948159271236,9.252809958097115
320,898.7017293743661,9.125652311701117
320,903.448277648096,9.003832881439488
320,908.187669771926,8.890087679143631
320,912.919771425356,8.779374273742032
320,917.644448287886,8.673659283777598
320,922.361566039016,8.570847565055109
320,927.070990358246,8.469074615303358
320,931.7725869250761,8.370514806859397
320,936.466221419006,8.273849431318006
320,941.1517595195361,8.178094299095038
320,945.829066906166,8.08376879467587
320,950.498009258396,7.992175780837354
320,955.158452255726,7.9011672946230505
320,959.810261577656,7.811687031233494
320,964.453302903686,7.721454980809183
320,969.0874419133161,7.632325081869081
320,973.712544286046,7.542897637240747
320,978.3284757013761,7.453640973273707
320,982.935101838806,7.366946019226029
320,987.532288377836,7.280955315328003
320,992.119900997966,7.197491108841861
320,996.697805378696,7.1164301559914085
320,1001.265867199526,7.036172048311561
320,1005.823952139956,6.959843656466777
320,1010.371925879486,6.8856473819500685
320,1014.909654097616,6.810556709743301
320,1019.4370024738461,6.739855276594246
320,1023.953836687676,6.669708440438043
320,1028.460022418606,6.599665481178914
320,1032.955425346136,6.531321525405825
320,1037.439911149766,6.463044473396949
320,1041.913345508996,6.394161766259375
320,1046.375594103326,6.326039649283426
320,1050.826522612256,6.257014331490546
320,1055.265996715286,6.192203950843339
320,1059.693882091916,6.12678263319131
320,1064.110044421646,6.063775132927216
320,1068.514349383976,6.003022993767385
320,1072.906662658406,5.942890594739251
330,401.422850361206,42.26489313003979
330,406.193740338236,41.44331842670517
330,410.971174856366,40.78813866685447
330,415.755019595096,40.071889855276595
330,420.545140233926,39.39151554632206
330,425.341402452356,38.69730976442832
330,430.143671929886,37.97537061164126
330,434.951814346016,37.32762773337089
330,439.76569538024603,36.7645251593366
330,444.585180712076,36.10248776365365
330,449.410136021006,35.53289376386493
330,454.240426986536,34.97940596499876
330,459.075919288166,34.42581428923553
330,463.91647860539604,33.8728969329906
330,468.76197061772604,33.352987781259905
330,473.61226100465603,32.83107327722808
330,478.467215445686,32.37521919785909
330,483.326699620316,31.862010986302334
330,488.190579208046,31.372898693615976
330,493.058719888376,30.928330222895173
330,497.93098734080604,30.49690658121765
330,502.807247244836,30.077335469558786
330,507.687365279966,29.702364519877463
330,512.571207125696,29.269775344202262
330,517.458638461526,28.855540688052397
330,522.349524966956,28.449778161202854
330,527.243732321486,28.01128912989894
330,532.1411262046161,27.62575090672207
330,537.041572295846,27.267056938624595
330,541.944936274676,26.918808760871865
330,546.851083820606,26.59327617169619
330,551.759880613136,26.24136589316525
330,556.6711923317661,25.8983256452692
330,561.584884655996,25.57197964717068
330,566.5008232653261,25.236437902743052
330,571.418873839256,24.937316454804744
330,576.3389020572861,24.63418782351491
330,581.260773598916,24.316217120321138
330,586.184354143646,24.041788443255044
330,591.109509370976,23.77764005774851
330,596.036104960406,23.47138455579422
330,600.964006591436,22.978953484277614
330,605.893079943566,22.519312299728867
330,610.823190696296,22.07830029226381
330,615.754204529126,21.671764850875032
330,620.685987121556,21.29358604176203
330,625.618404153086,20.92229303848727
330,630.551321303216,20.551656748477058
330,635.4846042514461,20.16051269410895
330,640.418118677276,19.75354942075425
330,645.3517302602061,19.37543047290397
330,650.285304679736,19.031978238670376
330,655.218707615366,18.70085214268108
330,660.151804746596,18.38036550582767
330,665.084461752926,18.07348146061481
330,670.016544313856,17.778076692841296
330,674.947918108886,17.483499418993627
330,679.878448817516,17.189066516426635
330,684.808002119246,16.904972006056553
330,689.736443693576,16.61787034754745
330,694.663639220006,16.335437867530544
330,699.5894543780361,16.06299869713722
330,704.513754847166,15.800121483150816
330,709.4364063068961,15.555685059333076
330,714.357274436726,15.327252720166204
330,719.276224916156,15.108716856227332
330,724.1931234246861,14.88975844219867
330,729.107835641816,14.667201309905279
330,734.020227247046,14.448568611570831
330,738.930163919876,14.231714144864254
330,743.837511339806,14.017699566886158
330,748.742135186336,13.808218599246452
330,753.643901138966,13.601781752878622
330,758.5426748771961,13.400035212507484
330,763.438322080526,13.212403605760764
330,768.330708428456,13.03203986055847
330,773.219699600486,12.855989647522797
330,778.1051612761161,12.678428817916124
330,782.986959134846,12.50410225712173
330,787.864958856176,12.336339307722103
330,792.739026119606,12.177784429029192
330,797.609026604636,12.027448149582732
330,802.474825990766,11.883534631501107
330,807.336289957496,11.736930877847811
330,812.193284184326,11.584342758547836
330,817.045674350756,11.420838761928238
330,821.893326136286,11.254230782774043
330,826.736105220416,11.087904503679708
330,831.573877282646,10.928712278601362
330,836.406508002476,10.778138314729391
330,841.233863059406,10.634601570477834
330,846.055808132936,10.496066762914186
330,850.8722089025661,10.365137856966793
330,855.682931047796,10.239441529631327
330,860.487840248126,10.122303602239517
330,865.286802183056,10.006963273354696
330,870.079682532086,9.895073770203176
330,874.8663469747161,9.783569844008591
330,879.646661190446,9.670557061868376
330,884.420490858776,9.55532060988063
330,889.187701659206,9.436788267192506
330,893.948159271236,9.319041163421248
330,898.7017293743661,9.202767703088137
330,903.448277648096,9.091179266875594
330,908.187669771926,8.981113771611676
330,912.919771425356,8.872564174794887
330,917.644448287886,8.764331490545441
330,922.361566039016,8.655267791119407
330,927.070990358246,8.54348216486496
330,931.7725869250761,8.434238881650764
330,936.466221419006,8.326467481249342
330,941.1517595195361,8.222171555336457
330,945.829066906166,8.122757843586042
330,950.498009258396,8.026967498855592
330,955.158452255726,7.935085742455722
330,959.810261577656,7.846969963731118
330,964.453302903686,7.758899961266242
330,969.0874419133161,7.672250783478293
330,973.712544286046,7.5847230536286485
330,978.3284757013761,7.497723511391247
330,982.935101838806,7.41335962533892
330,987.532288377836,7.329881333849783
330,992.119900997966,7.248897848515792
330,996.697805378696,7.171271875770274
330,1001.265867199526,7.0964347336173805
330,1005.823952139956,7.0218652065213565
330,1010.371925879486,6.948711222226136
330,1014.909654097616,6.874534314588542
330,1019.4370024738461,6.8015722384591
330,1023.953836687676,6.7284693122997306
330,1028.460022418606,6.656341772597627
330,1032.955425346136,6.5853815275185745
330,1037.439911149766,6.514401915560406
330,1041.913345508996,6.444466354449101
330,1046.375594103326,6.375615338568259
330,1050.826522612256,6.308135849853868
330,1055.265996715286,6.242462762773338
330,1059.693882091916,6.1771805345258635
330,1064.110044421646,6.113655410401775
330,1068.514349383976,6.05000880312687
330,1072.906662658406,5.98785872741998
340,401.422850361206,43.112771576463956
340,406.193740338236,42.34048910172893
340,410.971174856366,41.59634318109793
340,415.755019595096,40.78994330786295
340,420.545140233926,40.12234409662312
340,425.341402452356,39.422666291066584
340,430.143671929886,38.7632117328075
340,434.951814346016,38.14185006514314
340,439.76569538024603,37.5066569245396
340,444.585180712076,36.8666220641572
340,449.410136021006,36.23915982957146
340,454.240426986536,35.742267333356814
340,459.075919288166,35.19960209866545
340,463.91647860539604,34.62486883340962
340,468.76197061772604,34.084342758547834
340,473.61226100465603,33.56637029472869
340,478.467215445686,33.0524296630163
340,483.326699620316,32.528626007958025
340,488.190579208046,32.07588999612662
340,493.058719888376,31.62206063593789
340,497.93098734080604,31.134223036022398
340,502.807247244836,30.70340152822283
340,507.687365279966,30.302359238001337
340,512.571207125696,29.872845874854747
340,517.458638461526,29.449753512447618
340,522.349524966956,29.04135885066376
340,527.243732321486,28.575972745519206
340,532.1411262046161,28.170898623190958
340,537.041572295846,27.878039719708443
340,541.944936274676,27.546040353533574
340,546.851083820606,27.177125955139264
340,551.759880613136,26.833272298320363
340,556.6711923317661,26.479400683122645
340,561.584884655996,26.139084122680377
340,566.5008232653261,25.797554491355328
340,571.418873839256,25.48588682700095
340,576.3389020572861,25.142610655304765
340,581.260773598916,24.80469030599669
340,586.184354143646,24.50880488749604
340,591.109509370976,24.22089158068946
340,596.036104960406,23.911435261804993
340,600.964006591436,23.426986865734705
340,605.893079943566,22.98134265291031
340,610.823190696296,22.536522412761016
340,615.754204529126,22.092519102785307
340,620.685987121556,21.68153632170147
340,625.618404153086,21.298591499700695
340,630.551321303216,20.897809782034585
340,635.4846042514461,20.506148103806474
340,640.418118677276,20.151448994682912
340,645.3517302602061,19.80508644670587
340,650.285304679736,19.44402795873094
340,655.218707615366,19.087952040564808
340,660.151804746596,18.748906651642667
340,665.084461752926,18.43987816472411
340,670.016544313856,18.144057889362298
340,674.947918108886,17.843415261100745
340,679.878448817516,17.5424856509032
340,684.808002119246,17.249598577414698
340,689.736443693576,16.973065953026516
340,694.663639220006,16.70318145005106
340,699.5894543780361,16.435348075636465
340,704.513754847166,16.182529314412477
340,709.4364063068961,15.942519102785308
340,714.357274436726,15.703144476918203
340,719.276224916156,15.464673051868024
340,724.1931234246861,15.222727912954683
340,729.107835641816,14.9844131835628
340,734.020227247046,14.750656713264553
340,738.930163919876,14.519923236733687
340,743.837511339806,14.304089932744112
340,748.742135186336,14.106720307053063
340,753.643901138966,13.917977745695271
340,758.5426748771961,13.727962252191979
340,763.438322080526,13.529823233212438
340,768.330708428456,13.324578330222895
340,773.219699600486,13.126263248705943
340,778.1051612761161,12.942703968449594
340,782.986959134846,12.7731962393042
340,787.864958856176,12.6119792950456
340,792.739026119606,12.44936969611606
340,797.609026604636,12.28943096587908
340,802.474825990766,12.131103207859432
340,807.336289957496,11.977076657628789
340,812.193284184326,11.825618859819008
340,817.045674350756,11.676201626817846
340,821.893326136286,11.524020211979296
340,826.736105220416,11.371916264657205
340,831.573877282646,11.218014718828128
340,836.406508002476,11.067078066129087
340,841.233863059406,10.918734814606147
340,846.055808132936,10.776316067467164
340,850.8722089025661,10.64007887601676
340,855.682931047796,10.509523222648685
340,860.487840248126,10.381918377407654
340,865.286802183056,10.260533821613436
340,870.079682532086,10.143740976794957
340,874.8663469747161,10.02789886967851
340,879.646661190446,9.91074861790908
340,884.420490858776,9.792478608401703
340,889.187701659206,9.668815803373356
340,893.948159271236,9.542568400295785
340,898.7017293743661,9.415243494489241
340,903.448277648096,9.285515335047007
340,908.187669771926,9.159442233881474
340,912.919771425356,9.0361421176802
340,917.644448287886,8.918153808232683
340,922.361566039016,8.806600584527624
340,927.070990358246,8.698785168491847
340,931.7725869250761,8.594492763829713
340,936.466221419006,8.491945138913342
340,941.1517595195361,8.39277087221381
340,945.829066906166,8.295570266558682
340,950.498009258396,8.200399661959928
340,955.158452255726,8.106722067678438
340,959.810261577656,8.015720623965633
340,964.453302903686,7.925400542272615
340,969.0874419133161,7.834337476671713
340,973.712544286046,7.744341350047536
340,978.3284757013761,7.655052994823762
340,982.935101838806,7.567414345575548
340,987.532288377836,7.480538047114336
340,992.119900997966,7.396292122962076
340,996.697805378696,7.31377689355259
340,1001.265867199526,7.2330416563963515
340,1005.823952139956,7.155250184865664
340,1010.371925879486,7.078691151096869
340,1014.909654097616,7.004922708546077
340,1019.4370024738461,6.931465896686503
340,1023.953836687676,6.860466917849221
340,1028.460022418606,6.788892214514596
340,1032.955425346136,6.7177400612697635
340,1037.439911149766,6.6456530159512655
340,1041.913345508996,6.575372372266629
340,1046.375594103326,6.505882249374977
340,1050.826522612256,6.43753477235114
340,1055.265996715286,6.370504243107152
340,1059.693882091916,6.304589950350365
340,1064.110044421646,6.238978485157928
340,1068.514349383976,6.175185745976971
340,1072.906662658406,6.112702912074369
350,401.422850361206,43.86294235712525
350,406.193740338236,43.01015528715799
350,410.971174856366,42.28850839818304
350,415.755019595096,41.62716644952287
350,420.545140233926,40.87354484312828
350,425.341402452356,40.164518116835104
350,430.143671929886,39.54616535793514
350,434.951814346016,38.88300644388887
350,439.76569538024603,38.17699038698546
350,444.585180712076,37.54655797739357
350,449.410136021006,36.917072784252966
350,454.240426986536,36.27786893904715
350,459.075919288166,35.751790556005496
350,463.91647860539604,35.22854501919082
350,468.76197061772604,34.707813655410405
350,473.61226100465603,34.13943624775521
350,478.467215445686,33.64555442093032
350,483.326699620316,33.162998697137226
350,488.190579208046,32.660741575407584
350,493.058719888376,32.22349554561781
350,497.93098734080604,31.74640480298602
350,502.807247244836,31.189867600971866
350,507.687365279966,30.77695693510335
350,512.571207125696,30.358648191837737
350,517.458638461526,29.882129652452548
350,522.349524966956,29.462128948202402
350,527.243732321486,29.098526356561848
350,532.1411262046161,28.681194760378887
350,537.041572295846,28.30281523997324
350,541.944936274676,27.95186274164583
350,546.851083820606,27.567083348005216
350,551.759880613136,27.24139054192049
350,556.6711923317661,26.899971829994012
350,561.584884655996,26.557046022747276
350,566.5008232653261,26.222307123490264
350,571.418873839256,25.928032677206943
350,576.3389020572861,25.607438642205707
350,581.260773598916,25.285407936899187
350,586.184354143646,24.963854361069053
350,591.109509370976,24.628154160357756
350,596.036104960406,24.31134018803479
350,600.964006591436,23.833508222120496
350,605.893079943566,23.369755977323145
350,610.823190696296,22.9204126905877
350,615.754204529126,22.49003486038241
350,620.685987121556,22.089450332758197
350,625.618404153086,21.697667171379276
350,630.551321303216,21.309396457621748
350,635.4846042514461,20.929451741258497
350,640.418118677276,20.552929680622558
350,645.3517302602061,20.19012113102574
350,650.285304679736,19.834464241698655
350,655.218707615366,19.480733476530865
350,660.151804746596,19.138844677629493
350,665.084461752926,18.801274692770868
350,670.016544313856,18.46768020000704
350,674.947918108886,18.16065530476425
350,679.878448817516,17.869305257227367
350,684.808002119246,17.581052149723583
350,689.736443693576,17.29325152294095
350,694.663639220006,17.006727349554563
350,699.5894543780361,16.72630902496567
350,704.513754847166,16.454526567836897
350,709.4364063068961,16.194906510792634
350,714.357274436726,15.956665727666467
350,719.276224916156,15.729177083700131
350,724.1931234246861,15.492541990915173
350,729.107835641816,15.258567203070532
350,734.020227247046,15.028074932215922
350,738.930163919876,14.808866509384135
350,743.837511339806,14.600404943836052
350,748.742135186336,14.396286841085955
350,753.643901138966,14.190714461776823
350,758.5426748771961,13.985932603260679
350,763.438322080526,13.786196697066801
350,768.330708428456,13.595853727243918
350,773.219699600486,13.416997077361879
350,778.1051612761161,13.249933096235782
350,782.986959134846,13.088561216944258
350,787.864958856176,12.932092679319696
350,792.739026119606,12.77128772139864
350,797.609026604636,12.599653156801295
350,802.474825990766,12.419021796542133
350,807.336289957496,12.22976865382584
350,812.193284184326,12.039202084580445
350,817.045674350756,11.857296031550408
350,821.893326136286,11.694140638754886
350,826.736105220416,11.547198845029756
350,831.573877282646,11.406884045212859
350,836.406508002476,11.265817458361209
350,841.233863059406,11.115092080707067
350,846.055808132936,10.958216838621079
350,850.8722089025661,10.801463079685904
350,855.682931047796,10.65270079932392
350,860.487840248126,10.515764639599986
350,865.286802183056,10.393017359766189
350,870.079682532086,10.277206943906474
350,874.8663469747161,10.163007500264094
350,879.646661190446,10.043904714954751
350,884.420490858776,9.919322863481108
350,889.187701659206,9.788969682031055
350,893.948159271236,9.658260854255431
